"","FIPS","est_total","min","max","no.biz","latitude","longitude","Name","State","average_per_business","pop.2019","dollar_per_cap"
"999",21013,19200372.04,13475372.04,24925372.04,206,36.7417694466707,-83.6301991144932,"Bell","KY",93205.6895145631,26032,737.568071604179
"1000",21015,236993403.66,159318403.66,314668403.66,1499,39.0196293029624,-84.7309405457764,"Boone","KY",158101.003108739,133581,1774.15503447347
"1001",21017,24006585.82,17106585.82,30906585.82,272,38.1968126365609,-84.2183868797681,"Bourbon","KY",88259.5066911765,19788,1213.18909541136
"1002",21019,63409422.33,44809422.33,82009422.33,571,38.334151353046,-82.6872549605103,"Boyd","KY",111049.776409807,46718,1357.28032728285
"1003",21021,45556025.89,32356025.89,58756025.89,393,37.6109346423109,-84.9163147127415,"Boyle","KY",115918.640941476,30060,1515.50318995343
"1004",21023,1785888.99,1685888.99,1885888.99,49,38.6908077636436,-84.1098126665497,"Bracken","KY",36446.7140816327,8303,215.089604962062
"1005",21025,3672247.68,2847247.68,4497247.68,57,37.5130501382512,-83.3709547424206,"Breathitt","KY",64425.3978947368,12630,290.755952494062
"1006",21027,10790796.06,8265796.06,13315796.06,162,37.7754652869772,-86.4187532319641,"Breckinridge","KY",66609.8522222222,20477,526.97153196269
"1007",21029,44279183.17,31929183.17,56629183.17,493,37.9709453066273,-85.7041098242107,"Bullitt","KY",89815.7873630832,81676,542.13212167589
"1008",21031,4351145.12,3751145.12,4951145.12,103,37.1593529222829,-86.7583932232427,"Butler","KY",42244.1273786408,12879,337.848056526128
"1009",21033,9958561.5,7758561.5,12158561.5,150,37.0983307414831,-87.8331890484009,"Caldwell","KY",66390.41,12747,781.24746999294
"1010",21035,41037408.53,30862408.53,51212408.53,568,36.6250399051252,-88.2234387083016,"Calloway","KY",72248.9586795775,39001,1052.21426450604
"1011",21037,122999498.39,84899498.39,161099498.39,953,38.904332097951,-84.3507409162293,"Campbell","KY",129065.580682057,93584,1314.32187542742
"1012",21039,2452319.84,2252319.84,2652319.84,76,36.8533602279446,-88.9142524286387,"Carlisle","KY",32267.3663157895,4760,515.193243697479
"1013",21041,7214308.62,5339308.62,9089308.62,63,38.6830821930492,-85.0501214532001,"Carroll","KY",114512.835238095,10631,678.610537108456
"1014",21043,11531530.01,8781530.01,14281530.01,186,38.2914228397398,-82.9364470757701,"Carter","KY",61997.473172043,26797,430.329141694966
"1015",21045,8642004.94,6217004.94,11067004.94,116,37.2878662661259,-84.897392499237,"Casey","KY",74500.0425862069,16159,534.810628132929
"1016",21047,50110188.84,37810188.84,62410188.84,677,36.9596449034041,-87.4707407101822,"Christian","KY",74018.0041949779,70461,711.176237067314
"1017",21049,33406386.35,24056386.35,42756386.35,379,37.9850061279915,-84.1516266020895,"Clark","KY",88143.4996042216,36263,921.225115131125
"1018",21051,5511104.96,4461104.96,6561104.96,84,37.1937293626865,-83.7268283366242,"Clay","KY",65608.3923809524,19901,276.926031857696
"1019",21053,4136442.88,3636442.88,4636442.88,108,36.7166272111997,-85.1359897173004,"Clinton","KY",38300.397037037,10218,404.819228811901
"1020",21055,4026077.71,3626077.71,4426077.71,113,37.3525985854958,-88.1074692279282,"Crittenden","KY",35629.0062831858,8806,457.197105382694
"1021",21057,6104198.47,4254198.47,7954198.47,67,36.8148198380103,-85.3742335563507,"Cumberland","KY",91107.4398507463,6614,922.920845176898
"1022",21059,148268172.35,103668172.35,192868172.35,1215,37.6790553430535,-87.0767766419472,"Daviess","KY",122031.417572016,101511,1460.61187802307
"1023",21061,1554782.81,1354782.81,1754782.81,43,37.2158069665945,-86.2509564529405,"Edmonson","KY",36157.7397674419,12150,127.965663374486
"1024",21063,471897.9,471897.9,471897.9,14,38.1013270829547,-83.1125465244932,"Elliott","KY",33706.9928571429,7517,62.7774245044566
"1025",21065,2507224.18,2307224.18,2707224.18,66,37.6772032668019,-83.9685435178006,"Estill","KY",37988.2451515152,14106,177.741682971785
"1026",21067,634536102.65,436661102.65,832411102.65,5068,38.0621785790172,-84.494376774353,"Fayette","KY",125204.440144041,323152,1963.58401820196
"1027",21069,8134901.47,5909901.47,10359901.47,127,38.3954635873054,-83.7057675307429,"Fleming","KY",64054.3422834646,14581,557.911080858652
"1028",21071,46058523.34,31458523.34,60658523.34,330,37.6212067700072,-82.752297447876,"Floyd","KY",139571.282848485,35589,1294.17863216162
"1029",21073,53640239.65,38865239.65,68415239.65,537,38.2520099994464,-84.8683220562744,"Franklin","KY",99888.7144320298,50991,1051.95504402738
"1030",21075,5497444.13,4272444.13,6722444.13,101,36.5681007436711,-89.1327534076729,"Fulton","KY",54430.1399009901,5969,920.999184117943
"1031",21077,1672571.32,1672571.32,1672571.32,62,38.7278750808877,-84.9248016790995,"Gallatin","KY",26976.9567741935,8869,188.586235201263
"1032",21079,8434620.69,5984620.69,10884620.69,144,37.6556342158028,-84.5519572594299,"Garrard","KY",58573.7547916667,17666,477.449376768935
"1033",21081,11694057.71,8944057.71,14444057.71,145,38.6722635549541,-84.6439531442108,"Grant","KY",80648.673862069,25069,466.474837847541
"1034",21083,26981100.02,21181100.02,32781100.02,480,36.7391538163412,-88.6523097281494,"Graves","KY",56210.6250416667,37266,724.013846938228
"1035",21085,19733985.33,13683985.33,25783985.33,200,37.4538907337596,-86.2686028488405,"Grayson","KY",98669.92665,26427,746.73573731411
"1036",21087,2227603.09,2127603.09,2327603.09,79,37.2224130645096,-85.5464354156494,"Green","KY",28197.5074683544,10941,203.601415775523
"1037",21089,16057771.18,11632771.18,20482771.18,189,38.5390131388726,-82.9586885385451,"Greenup","KY",84961.7522751323,35098,457.512427488746
"1038",21091,2940658.33,2540658.33,3340658.33,68,37.8311699568104,-86.7516390695343,"Hancock","KY",43244.9754411765,8722,337.154130933272
"1039",21093,104248596.34,74023596.34,134473596.34,1028,37.671495773447,-85.9803622769013,"Hardin","KY",101409.14040856,110958,939.532042214171
"1040",21095,6459787.46,5534787.46,7384787.46,148,36.8420566834603,-83.2544956907871,"Harlan","KY",43647.2125675676,26010,248.357841599385
"1041",21097,20622340.43,14672340.43,26572340.43,151,38.4444790507387,-84.3257687837652,"Harrison","KY",136571.790927152,18886,1091.93796621836
"1042",21099,6682164.51,5857164.51,7507164.51,161,37.2948288523086,-85.8871879822195,"Hart","KY",41504.1273913043,19035,351.046204885737
"1043",21101,56807387.36,40082387.36,73532387.36,514,37.8055092005438,-87.4774242640051,"Henderson","KY",110520.208871595,45210,1256.52261358107
"1044",21103,5845422.86,4895422.86,6795422.86,108,38.454437917699,-85.1469320160878,"Henry","KY",54124.2857407407,16126,362.484364380504
"1045",21105,2434706.23,1909706.23,2959706.23,59,36.6817323953505,-88.9293578322553,"Hickman","KY",41266.2072881356,4380,555.869002283105
"1046",21107,40120625,30320625,49920625,493,37.2893125747743,-87.5776147465362,"Hopkins","KY",81380.5780933063,44686,897.834332900685
"1047",21109,2076251.01,1651251.01,2501251.01,39,37.3958349239516,-83.9921758882634,"Jackson","KY",53237.2053846154,13329,155.769450821517
"1048",21111,1659245752.82,1101620752.82,2216870752.82,10137,38.1999262682219,-85.585419959284,"Jefferson","KY",163682.130099635,766757,2163.97861750202
"1049",21113,66348491.22,48048491.22,84648491.22,701,37.8873464979856,-84.5874579229278,"Jessamine","KY",94648.3469614836,54115,1226.06469962118
"1050",21115,12783736.81,9433736.81,16133736.81,164,37.8435087552791,-82.8344959807659,"Johnson","KY",77949.614695122,22188,576.155435821165
"1051",21117,265200046.17,178675046.17,351725046.17,1693,38.897030903014,-84.5214386533203,"Kenton","KY",156645.036131128,166998,1588.04324704487
"1052",21119,3169929.41,2669929.41,3669929.41,57,37.3445292808635,-82.9587651140747,"Knott","KY",55612.7966666667,14806,214.09762326084
"1053",21121,13896266.32,10771266.32,17021266.32,171,36.9101884849946,-83.8351368054522,"Knox","KY",81264.7153216374,31145,446.179685984909
"1054",21123,5632651.35,4357651.35,6907651.35,100,37.5189458264786,-85.7331930434823,"Larue","KY",56326.5135,14398,391.210678566468
"1055",21125,53692496.13,38517496.13,68867496.13,545,37.1038644031283,-84.1139953479966,"Laurel","KY",98518.3415229358,60813,882.911484879878
"1056",21127,8804901.23,5954901.23,11654901.23,70,38.0663994340447,-82.7529393209372,"Lawrence","KY",125784.303285714,15317,574.845023829732
"1057",21129,4570590.4,3370590.4,5770590.4,34,37.6147865600461,-83.7031560296906,"Lee","KY",134429.129411765,7403,617.397055247873
"1058",21131,908900.26,908900.26,908900.26,25,37.0718485878989,-83.3687190369873,"Leslie","KY",36356.0104,9877,92.0218953123418
"1059",21133,9494361.06,7069361.06,11919361.06,107,37.1081607569507,-82.8577923880714,"Letcher","KY",88732.3463551402,21553,440.512274857328
"1060",21135,2684607.73,2384607.73,2984607.73,66,38.5239532530983,-83.4346402843078,"Lewis","KY",40675.8746969697,13275,202.23033747646
"1061",21137,10030940.77,7655940.77,12405940.77,165,37.4774151162208,-84.6793825423737,"Lincoln","KY",60793.5804242424,24549,408.60893600554
"1062",21139,4150556.17,3125556.17,5175556.17,62,37.2287077125386,-88.3308184706573,"Livingston","KY",66944.4543548387,9194,451.441828366326
"1063",21141,21439535.19,15514535.19,27364535.19,258,36.8998121371437,-86.8668637134018,"Logan","KY",83098.9736046512,27102,791.068378348461
"1064",21143,9410179.69,6535179.69,12285179.69,83,37.001516395519,-88.0777238709412,"Lyon","KY",113375.658915663,8210,1146.18510231425
"1065",21145,129468828.83,90768828.83,168168828.83,1052,37.043854413364,-88.725746941437,"McCracken","KY",123069.228925856,65418,1979.10099406891
"1066",21147,2356139.38,2031139.38,2681139.38,54,36.7168468039525,-84.4777017769357,"McCreary","KY",43632.2107407407,17231,136.738400557135
"1067",21149,3595689.04,3395689.04,3795689.04,112,37.5182339804973,-87.2382682805223,"McLean","KY",32104.3664285714,9207,390.538616270229
"1068",21151,65211143.01,48536143.01,81886143.01,828,37.7307031345443,-84.2766324072571,"Madison","KY",78757.4190942029,92987,701.293116349597
"1069",21153,2461113.81,2361113.81,2561113.81,71,37.7405244297396,-83.0877751696319,"Magoffin","KY",34663.5747887324,12161,202.377584902557
"1070",21155,14668314.1,11168314.1,18168314.1,234,37.5360920593088,-85.2550563592928,"Marion","KY",62685.102991453,19273,761.080999325481
"1071",21157,38956759.69,28306759.69,49606759.69,389,36.873144774044,-88.3302635762787,"Marshall","KY",100145.911799486,31100,1252.62892893891
"1072",21159,2147590.34,1822590.34,2472590.34,46,37.7932082524736,-82.5256625813751,"Martin","KY",46686.7465217391,11195,191.834778025904
"1073",21161,18234797.43,13234797.43,23234797.43,166,38.5720939588722,-83.8389851227264,"Mason","KY",109848.177289157,17070,1068.23652196837
"1074",21163,12680590.14,10430590.14,14930590.14,295,37.8910086881722,-86.1133835772259,"Meade","KY",42985.0513220339,28572,443.811778664427
"1075",21165,1579635.41,1254635.41,1904635.41,29,37.9209861881021,-83.5988522835253,"Menifee","KY",54470.1865517241,6489,243.432795500077
"1076",21167,9906134.11,8131134.11,11681134.11,221,37.798168836205,-84.8791136519013,"Mercer","KY",44824.1362443439,21933,451.654315871062
"1077",21169,3444986.38,2494986.38,4394986.38,76,36.9726073819105,-85.6218438559417,"Metcalfe","KY",45328.7681578947,10071,342.069941415947
"1078",21171,17388034.43,11938034.43,22838034.43,155,36.7303785031138,-85.7267032081106,"Monroe","KY",112180.867290323,10650,1632.67928920188
"1079",21173,16896079.59,13121079.59,20671079.59,264,38.0377689789018,-83.9130362154999,"Montgomery","KY",64000.3014772727,28157,600.066753915545
"1080",21175,4999841.65,3774841.65,6224841.65,65,37.9179722179573,-83.2949706321776,"Morgan","KY",76920.6407692308,13309,375.673728304155
"1081",21177,19025887.67,13350887.67,24700887.67,269,37.186581973803,-87.1327532768092,"Muhlenberg","KY",70728.2069516729,30622,621.314338384168
"1082",21179,47547052.75,32872052.75,62222052.75,482,37.7925164447215,-85.5085514780481,"Nelson","KY",98645.3376556017,46233,1028.42239850323
"1083",21181,1328291.63,1128291.63,1528291.63,38,38.3409606744671,-84.0188473518144,"Nicholas","KY",34955.0428947368,7269,182.733750171963
"1084",21183,16466566.43,11391566.43,21541566.43,195,37.4839598719619,-86.8438434279404,"Ohio","KY",84443.9304102564,23994,686.278504209386
"1085",21185,49977793.48,36952793.48,63002793.48,610,38.3929383921809,-85.4380396505451,"Oldham","KY",81930.8089836065,66799,748.181761403614
"1086",21187,1866359.3,1766359.3,1966359.3,60,38.5044948524242,-84.7975919976351,"Owen","KY",31105.9883333333,10901,171.20991652142
"1087",21189,617917.66,617917.66,617917.66,20,37.4365109856613,-83.6540533460692,"Owsley","KY",30895.883,4415,139.95869988675
"1088",21191,4556393.19,3606393.19,5506393.19,91,38.6977989445359,-84.3650922720337,"Pendleton","KY",50070.2548351648,14590,312.295626456477
"1089",21193,27384191.37,19759191.37,35009191.37,201,37.3102517364763,-83.2328848665161,"Perry","KY",136239.758059702,25758,1063.13344863732
"1090",21195,46560072.59,34510072.59,58610072.59,503,37.4956646088203,-82.3652273723303,"Pike","KY",92564.7566401591,57876,804.479794560785
"1091",21197,5925023.73,4575023.73,7275023.73,93,37.8318928845755,-83.8684864876922,"Powell","KY",63709.9325806452,12359,479.409639129379
"1092",21199,58848792.53,44273792.53,73423792.53,786,37.1235477579254,-84.555892784758,"Pulaski","KY",74871.2373155216,64979,905.65863632866
"1093",21201,94531,94531,94531,5,38.5180811930269,-84.0421511982643,"Robertson","KY",18906.2,2108,44.8439278937381
"1094",21203,3313909.21,2888909.21,3738909.21,93,37.3582240817265,-84.3335815696563,"Rockcastle","KY",35633.4323655914,16695,198.497107517221
"1095",21205,10146686.2,7746686.2,12546686.2,185,38.1872644970041,-83.4274708287658,"Rowan","KY",54846.9524324324,24460,414.827726901063
"1096",21207,18920807.06,13020807.06,24820807.06,187,36.9762464045017,-85.0688795781402,"Russell","KY",101180.786417112,17923,1055.67187747587
"1097",21209,41839494.29,30664494.29,53014494.29,503,38.2917942151301,-84.5908001758423,"Scott","KY",83179.9091252485,57004,733.974708616939
"1098",21211,60436434.67,41986434.67,78886434.67,500,38.2151644583222,-85.1736216665992,"Shelby","KY",120872.86934,49024,1232.79280903231
"1099",21213,20432971.59,14757971.59,26107971.59,238,36.743569846508,-86.6204089068488,"Simpson","KY",85852.8218067227,18572,1100.20307936679
"1100",21215,3461224.58,3061224.58,3861224.58,87,38.0338339421168,-85.3640587433155,"Spencer","KY",39784.1905747126,19351,178.865411606635
"1101",21217,20398142.83,15348142.83,25448142.83,326,37.3394145190106,-85.3270988956112,"Taylor","KY",62570.9902760736,25769,791.576810508751
"1102",21219,5612438.03,4762438.03,6462438.03,115,36.7451054652773,-87.1881722970581,"Todd","KY",48803.8089565217,12294,456.518466731739
"1103",21221,7480942.6,5830942.6,9130942.6,124,36.8076944650901,-87.8526432632092,"Trigg","KY",60330.1822580645,14651,510.609692171183
"1104",21223,1448556.99,1348556.99,1548556.99,49,38.5828768768205,-85.3193609746552,"Trimble","KY",29562.3875510204,8471,171.001887616574
"1105",21225,10277798.42,8552798.42,12002798.42,201,37.6520657951034,-87.9282203275147,"Union","KY",51133.3254726368,14381,714.678980599402
"1106",21227,174311277.4,124661277.4,223961277.4,1800,36.9776859491495,-86.4411012911492,"Warren","KY",96839.5985555556,132896,1311.63674903684
"1107",21229,11401560.95,8276560.95,14526560.95,122,37.7421321524325,-85.1568079205529,"Washington","KY",93455.4176229508,12095,942.667296403472
"1108",21231,8399787.39,6624787.39,10174787.39,130,36.8122107171642,-84.8416111807938,"Wayne","KY",64613.7491538462,20333,413.111070181478
"1109",21233,8378470.41,6378470.41,10378470.41,140,37.5399378163609,-87.6759285426004,"Webster","KY",59846.2172142857,12942,647.386061659713
"1110",21235,20947188.36,17872188.36,24022188.36,423,36.7272854058675,-84.1504098535156,"Whitley","KY",49520.539858156,36264,577.630387160821
"1111",21237,1582079.35,1382079.35,1782079.35,42,37.734743221169,-83.5212385304867,"Wolfe","KY",37668.555952381,7157,221.05342322202
"1112",21239,39321444.69,27946444.69,50696444.69,438,38.0792989328298,-84.7340197625732,"Woodford","KY",89774.9878767123,26734,1470.84030410713
"1113",22001,70688527.66,50388527.66,90988527.66,812,30.3052874337252,-92.418707820137,"Acadia","LA",87054.8370197044,62045,1139.31062390201
"1114",22003,10761137.2,8411137.2,13111137.2,159,30.6514970440296,-92.7883676035843,"Allen","LA",67680.1081761006,25627,419.914043781949
"1115",22005,154398426.29,106448426.29,202348426.29,1479,30.2236579539546,-90.9224436174093,"Ascension","LA",104393.797356322,126604,1219.53829491959
"1116",22007,11918671.63,8893671.63,14943671.63,153,29.946449101345,-91.087150201767,"Assumption","LA",77899.8145751634,21891,544.45533004431
"1117",22009,30343681.31,23143681.31,37543681.31,472,31.0410475015802,-92.0055389672867,"Avoyelles","LA",64287.4604025424,40144,755.870897518932
"1118",22011,19075688.44,15500688.44,22650688.44,360,30.6846546787424,-93.3378999795836,"Beauregard","LA",52988.0234444445,37497,508.725723124517
"1119",22013,6061226.01,4936226.01,7186226.01,107,32.32261107855,-93.0139580125707,"Bienville","LA",56646.9720560748,13241,457.761952269466
"1120",22015,129563658.03,93938658.03,165188658.03,1659,32.7056442295704,-93.6169575300674,"Bossier","LA",78097.4430560579,127039,1019.87309432536
